Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
31626,US-2013-141544,2013-08-31,2/9/2013,First Class,PO-18850,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,United States,19143,US,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,28.68,High
34465,CA-2013-138695,2013-05-29,4/6/2013,Standard Class,KC-16675,Kimberly Carter,Corporate,Tallahassee,Florida,United States,32303,US,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8,0.2,-24.392,28.68,Medium
32722,CA-2012-124800,2012-09-26,30-09-2012,Standard Class,RW-19540,Rick Wilson,Corporate,Mesa,Arizona,United States,85204,US,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,4,0.2,-86.3664,28.67,Medium
35869,CA-2014-126662,2014-07-18,22-07-2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Los Angeles,California,United States,90036,US,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,28.66,Medium
31526,US-2012-145436,2012-02-28,4/3/2012,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,United States,38401,US,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,28.62,Medium
38465,CA-2011-117464,2011-07-22,24-07-2011,Second Class,NP-18325,Naresj Patel,Consumer,San Francisco,California,United States,94122,US,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0.0,68.585,28.62,High
38655,US-2011-115189,2011-12-30,3/1/2012,Second Class,AR-10345,Alex Russell,Corporate,Philadelphia,Pennsylvania,United States,19143,US,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,6,0.4,-50.3928,28.56,Medium
33651,CA-2012-111514,2012-08-31,2/9/2012,First Class,SC-20260,Scott Cohen,Corporate,San Francisco,California,United States,94122,US,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185,28.5,High
34312,US-2012-138919,2012-09-17,21-09-2012,Standard Class,LS-16975,Lindsay Shagiari,Home Office,New York City,New York,United States,10035,US,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266,28.49,Medium
36324,US-2014-130953,2014-07-30,4/8/2014,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,United States,73120,US,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0.0,72.6408,28.46,Medium
36190,CA-2013-135776,2013-12-24,31-12-2013,Standard Class,EH-13765,Edward Hooks,Corporate,Seattle,Washington,United States,98103,US,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2,0.0,2.2728,28.42,Low
32308,CA-2014-118437,2014-06-18,22-06-2014,Second Class,PF-19165,Philip Fox,Consumer,Olympia,Washington,United States,98502,US,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0.0,46.575,28.25,High
37583,CA-2013-121020,2013-10-25,1/11/2013,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Lebanon,Tennessee,United States,37087,US,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,28.22,Low
36106,CA-2012-151589,2012-12-27,30-12-2012,First Class,RE-19450,Richard Eichhorn,Consumer,Eau Claire,Wisconsin,United States,54703,US,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0.0,91.9508,28.19,High
33621,CA-2012-109470,2012-12-31,3/1/2013,Second Class,KC-16255,Karen Carlisle,Corporate,Henderson,Kentucky,United States,42420,US,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8,12,0.0,167.808,28.17,High
40569,CA-2013-100510,2013-05-13,18-05-2013,Standard Class,HM-14860,Harry Marie,Corporate,New York City,New York,United States,10024,US,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0.0,303.3408,28.05,Medium
40017,CA-2013-120824,2013-06-13,17-06-2013,Second Class,AW-10930,Arthur Wiediger,Home Office,Houston,Texas,United States,77070,US,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379.372,2,0.3,-119.2312,28.01,Medium
41110,CA-2013-117583,2013-11-28,1/12/2013,First Class,CB-12025,Cassandra Brandow,Consumer,East Orange,New Jersey,United States,7017,US,East,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,5,0.0,100.4255,28.01,Medium
33383,CA-2013-140501,2013-06-24,29-06-2013,Standard Class,IM-15070,Irene Maddox,Consumer,New York City,New York,United States,10009,US,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,27.99,Medium
38664,CA-2013-127243,2013-11-29,5/12/2013,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,United States,19140,US,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,27.86,Medium
35356,CA-2012-124058,2012-11-20,24-11-2012,Standard Class,LC-16885,Lena Creighton,Consumer,Oakland,California,United States,94601,US,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,27.81,Medium
38809,US-2014-161935,2014-07-15,19-07-2014,Standard Class,JL-15835,John Lee,Consumer,Columbus,Ohio,United States,43229,US,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.9592,27.81,High
34323,CA-2014-169054,2014-04-23,27-04-2014,Standard Class,MO-17800,Meg O'Connel,Home Office,Philadelphia,Pennsylvania,United States,19140,US,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0,27.8,Medium
33977,CA-2014-127026,2014-01-22,28-01-2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Jackson,Michigan,United States,49201,US,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.591,27.79,Medium
39967,US-2011-159611,2011-12-27,1/1/2012,Second Class,KB-16315,Karl Braun,Consumer,Cleveland,Ohio,United States,44105,US,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.352,3,0.2,-18.2352,27.79,Medium
38718,US-2013-114013,2013-03-14,16-03-2013,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,United States,19134,US,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,27.64,Critical
33665,US-2013-129469,2013-09-24,28-09-2013,Standard Class,KL-16555,Kelly Lampkin,Corporate,Fairfield,Ohio,United States,45014,US,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352,27.58,High
33872,CA-2011-129091,2011-11-22,27-11-2011,Standard Class,RA-19885,Ruben Ausman,Corporate,Columbus,Georgia,United States,31907,US,South,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,319.9,5,0.0,156.751,27.54,High
38986,US-2014-128951,2014-07-16,18-07-2014,First Class,RS-19420,Ricardo Sperren,Corporate,Suffolk,Virginia,United States,23434,US,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0.0,50.3832,27.51,Medium
40174,CA-2014-126928,2014-09-18,24-09-2014,Standard Class,GZ-14470,Gary Zandusky,Consumer,Morristown,New Jersey,United States,7960,US,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,4,0.0,225.6,27.47,Medium
36407,CA-2011-138450,2011-10-18,22-10-2011,Standard Class,EH-13765,Edward Hooks,Corporate,Philadelphia,Pennsylvania,United States,19134,US,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.912,6,0.2,-35.046,27.41,High
41205,US-2012-129007,2012-09-13,15-09-2012,First Class,KD-16615,Ken Dana,Corporate,Anaheim,California,United States,92804,US,West,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,207.35,5,0.0,24.882,27.38,Critical
40720,CA-2011-145254,2011-07-23,27-07-2011,Standard Class,NC-18535,Nick Crebassa,Corporate,San Francisco,California,United States,94122,US,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797,27.37,High
35326,CA-2014-124296,2014-12-25,29-12-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,Lafayette,Louisiana,United States,70506,US,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0.0,239.985,27.36,Medium
40176,US-2012-107944,2012-03-23,25-03-2012,First Class,AM-10360,Alice McCarthy,Corporate,Los Angeles,California,United States,90008,US,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0.0,92.5056,27.31,High
32781,US-2013-108098,2013-10-15,19-10-2013,Standard Class,CP-12340,Christine Phan,Corporate,Seattle,Washington,United States,98115,US,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,0.0,30.09,27.26,High
36459,CA-2013-115378,2013-11-19,24-11-2013,Second Class,AJ-10945,Ashley Jarboe,Consumer,Taylor,Michigan,United States,48180,US,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,27.19,Medium
38159,CA-2014-128965,2014-04-18,23-04-2014,Standard Class,PS-18760,Pamela Stobb,Consumer,Los Angeles,California,United States,90008,US,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,27.16,Medium
39027,CA-2014-104850,2014-06-14,20-06-2014,Standard Class,TW-21025,Tamara Willingham,Home Office,Seattle,Washington,United States,98103,US,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744,27.16,Medium
34082,CA-2012-149972,2012-09-21,23-09-2012,First Class,CD-12790,Cynthia Delaney,Home Office,Los Angeles,California,United States,90036,US,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0.0,27.14,High
39160,CA-2012-143364,2012-07-14,19-07-2012,Second Class,TG-21310,Toby Gnade,Consumer,Mesa,Arizona,United States,85204,US,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,27.14,Medium
31665,CA-2013-155516,2013-10-22,22-10-2013,Same Day,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,United States,6040,US,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.3412,27.13,High
39307,CA-2011-127859,2011-03-17,20-03-2011,Second Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,United States,19134,US,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.1528,27.1,Critical
32924,CA-2012-143119,2012-09-24,30-09-2012,Standard Class,MC-17275,Marc Crier,Consumer,Lafayette,Louisiana,United States,70506,US,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0.0,155.25,27.07,Medium
36892,CA-2014-160325,2014-09-25,25-09-2014,Same Day,BP-11095,Bart Pistole,Corporate,Lawrence,Massachusetts,United States,1841,US,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.355,27.02,High
36925,CA-2014-148810,2014-06-27,2/7/2014,Standard Class,DR-12880,Dan Reichenbach,Corporate,Miami,Florida,United States,33180,US,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776,27.0,High
35944,CA-2013-139556,2013-04-27,2/5/2013,Standard Class,DB-13360,Dennis Bolton,Home Office,New York City,New York,United States,10009,US,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.1,62.7822,26.99,Medium
35681,US-2012-122784,2012-07-20,27-07-2012,Standard Class,RA-19915,Russell Applegate,Consumer,Highland Park,Illinois,United States,60035,US,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386,26.98,Low
32010,US-2014-100048,2014-05-20,25-05-2014,Standard Class,RS-19765,Roland Schwarz,Corporate,Mount Vernon,New York,United States,10550,US,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.3142,26.92,Medium
37972,CA-2012-109337,2012-11-21,23-11-2012,Second Class,DL-13330,Denise Leinenbach,Consumer,Lawrence,Indiana,United States,46226,US,Central,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,2,0.0,22.653,26.83,Critical
38448,CA-2014-142909,2014-12-23,26-12-2014,Second Class,AG-10330,Alex Grayson,Consumer,Mesa,Arizona,United States,85204,US,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,0.5,-135.087,26.82,High
40319,US-2013-141880,2013-08-23,24-08-2013,First Class,TC-21475,Tony Chapman,Home Office,Fort Collins,Colorado,United States,80525,US,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3,0.2,9.8328,26.8,High
40292,CA-2011-109043,2011-08-15,17-08-2011,First Class,CS-12355,Christine Sundaresam,Consumer,Hollywood,Florida,United States,33021,US,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127,26.77,High
40976,CA-2012-130113,2012-12-27,31-12-2012,Standard Class,AH-10030,Aaron Hawkins,Corporate,San Francisco,California,United States,94122,US,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,26.7,Medium
33175,CA-2014-118885,2014-12-30,3/1/2015,Standard Class,JG-15160,James Galang,Consumer,Los Angeles,California,United States,90049,US,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,26.69,Medium
37943,US-2013-127334,2013-12-16,22-12-2013,Standard Class,MP-18175,Mike Pelletier,Home Office,Springfield,Oregon,United States,97477,US,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653,26.61,Medium
31791,US-2013-120929,2013-03-19,22-03-2013,Second Class,RO-19780,Rose O'Brian,Consumer,Memphis,Tennessee,United States,38109,US,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941,26.53,Medium
31958,CA-2012-146563,2012-08-24,28-08-2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Arlington,Texas,United States,76017,US,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5,0.3,-118.1295,26.53,Medium
32118,CA-2011-140858,2011-06-28,2/7/2011,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,United States,19140,US,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432,26.53,High
34717,CA-2013-134803,2013-05-29,4/6/2013,Standard Class,CL-12565,Clay Ludtke,Consumer,Los Angeles,California,United States,90004,US,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0.0,78.672,26.48,Low
35801,US-2011-138247,2011-12-24,29-12-2011,Standard Class,BF-11170,Ben Ferrer,Home Office,Los Angeles,California,United States,90045,US,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0.0,101.3488,26.47,Medium
35902,US-2012-113327,2012-05-26,29-05-2012,Second Class,BF-11170,Ben Ferrer,Home Office,Jacksonville,North Carolina,United States,28540,US,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,167.944,7,0.2,50.3832,26.44,High
38238,CA-2014-107132,2014-06-27,1/7/2014,Standard Class,SC-20260,Scott Cohen,Corporate,New York City,New York,United States,10009,US,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0.0,214.164,26.44,High
34365,CA-2014-106859,2014-03-14,19-03-2014,Second Class,BF-11215,Benjamin Farhat,Home Office,Albuquerque,New Mexico,United States,87105,US,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,288.24,6,0.0,138.3552,26.43,Medium
32391,CA-2012-165085,2012-12-27,31-12-2012,Standard Class,BT-11485,Brad Thomas,Home Office,Clinton,Maryland,United States,20735,US,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96,2,0.0,103.2284,26.39,Medium
31413,CA-2011-115259,2011-08-25,27-08-2011,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,United States,43229,US,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,26.38,High
31723,CA-2014-149160,2014-11-24,27-11-2014,Second Class,JM-15265,Janet Molinari,Corporate,Canton,Michigan,United States,48187,US,Central,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0.0,138.2016,26.34,Medium
40360,US-2011-151015,2011-10-14,20-10-2011,Standard Class,BD-11500,Bradley Drucker,Consumer,Chicago,Illinois,United States,60653,US,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685,26.33,Medium
40296,CA-2014-137785,2014-05-14,18-05-2014,Standard Class,MH-18115,Mick Hernandez,Home Office,Philadelphia,Pennsylvania,United States,19140,US,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431,26.3,High
33195,CA-2011-169775,2011-08-29,2/9/2011,Second Class,RA-19945,Ryan Akin,Consumer,Miami,Florida,United States,33178,US,South,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-336.784,26.29,Medium
40355,CA-2012-149097,2012-10-20,24-10-2012,Standard Class,SV-20785,Stewart Visinsky,Consumer,Los Angeles,California,United States,90045,US,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3,0.2,27.3582,26.25,High
33068,CA-2013-129686,2013-11-28,30-11-2013,Second Class,GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,United States,60623,US,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496,26.2,Critical
34942,CA-2011-156594,2011-12-20,23-12-2011,Second Class,MC-17845,Michael Chen,Consumer,Los Angeles,California,United States,90008,US,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,0.2,50.414,26.19,High
37599,CA-2014-166919,2014-11-24,28-11-2014,Standard Class,AH-10210,Alan Hwang,Consumer,Dallas,Texas,United States,75220,US,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,26.17,High
38151,US-2014-162670,2014-12-24,29-12-2014,Second Class,MF-18250,Monica Federle,Corporate,Little Rock,Arkansas,United States,72209,US,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4,0.0,14.7184,26.17,Medium
38660,CA-2013-127243,2013-11-29,5/12/2013,Standard Class,DS-13180,David Smith,Corporate,Philadelphia,Pennsylvania,United States,19140,US,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061,26.17,Medium
38686,CA-2014-108035,2014-11-30,4/12/2014,Standard Class,TT-21070,Ted Trevino,Consumer,Chattanooga,Tennessee,United States,37421,US,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,26.16,Medium
41034,CA-2014-129294,2014-03-17,22-03-2014,Standard Class,KD-16615,Ken Dana,Corporate,Los Angeles,California,United States,90032,US,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.6312,26.14,High
32268,CA-2011-115791,2011-01-17,19-01-2011,Second Class,DL-13315,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,United States,19134,US,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.2,3,0.4,-31.05,26.12,Critical
38904,CA-2014-121195,2014-12-25,28-12-2014,First Class,NS-18505,Neola Schneider,Consumer,Dallas,Texas,United States,75220,US,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824,26.08,High
37212,US-2012-126977,2012-09-17,23-09-2012,Standard Class,PF-19120,Peter Fuller,Consumer,New York City,New York,United States,10035,US,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784,25.95,Medium
35811,CA-2013-120873,2013-10-28,2/11/2013,Second Class,BW-11200,Ben Wallace,Consumer,Hampton,Virginia,United States,23666,US,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0.0,75.6548,25.93,Medium
38692,CA-2013-110975,2013-12-26,31-12-2013,Standard Class,DB-12970,Darren Budd,Corporate,New York City,New York,United States,10024,US,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,25.92,Medium
39752,CA-2013-154081,2013-05-23,30-05-2013,Standard Class,JE-15610,Jim Epp,Corporate,Los Angeles,California,United States,90049,US,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2,0.2,22.2384,25.88,Low
40047,US-2012-163825,2012-06-16,19-06-2012,First Class,LC-16885,Lena Creighton,Consumer,New York City,New York,United States,10009,US,East,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,2,0.0,33.495,25.86,High
36572,CA-2014-147333,2014-12-15,21-12-2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,Fayetteville,Arkansas,United States,72701,US,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0.0,70.312,25.83,Low
39520,CA-2013-104633,2013-06-13,17-06-2013,Standard Class,EA-14035,Erin Ashbrook,Corporate,Pasadena,California,United States,91104,US,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,83.646,25.81,High
38991,CA-2013-118899,2013-03-23,23-03-2013,Same Day,MC-17275,Marc Crier,Consumer,Seattle,Washington,United States,98103,US,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902,25.78,Medium
31819,CA-2014-145142,2014-01-24,26-01-2014,First Class,MC-17605,Matt Connell,Corporate,Detroit,Michigan,United States,48234,US,Central,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,0.0,21.098,25.67,Medium
37659,CA-2014-110443,2014-11-22,26-11-2014,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Renton,Washington,United States,98059,US,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,56.55,25.67,High
40772,CA-2012-100818,2012-05-31,5/6/2012,Second Class,JM-15265,Janet Molinari,Corporate,Chicago,Illinois,United States,60653,US,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,7,0.2,54.215,25.67,Medium
32659,CA-2014-125199,2014-10-20,26-10-2014,Standard Class,HM-14860,Harry Marie,Corporate,Philadelphia,Pennsylvania,United States,19120,US,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,4,0.4,-56.7556,25.64,Low
35033,CA-2013-115476,2013-03-18,18-03-2013,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,United States,19711,US,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0.0,62.3904,25.63,Critical
37850,CA-2011-137092,2011-10-20,22-10-2011,Second Class,LS-16975,Lindsay Shagiari,Home Office,Chicago,Illinois,United States,60653,US,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,4,0.2,71.9928,25.55,Critical
37812,US-2014-116652,2014-09-16,20-09-2014,Standard Class,RD-19480,Rick Duston,Consumer,San Francisco,California,United States,94122,US,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,3,0.2,0.0,25.52,High
31780,CA-2011-127691,2011-07-22,27-07-2011,Standard Class,EM-14065,Erin Mull,Consumer,New York City,New York,United States,10024,US,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0.0,57.5928,25.45,High
32710,CA-2011-146640,2011-06-30,5/7/2011,Standard Class,HA-14905,Helen Abelman,Consumer,New York City,New York,United States,10024,US,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.768,7,0.2,108.7996,25.42,Medium
41258,CA-2012-168088,2012-03-19,22-03-2012,First Class,CM-12655,Corinna Mitchell,Home Office,Houston,Texas,United States,77041,US,Central,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,65.584,2,0.2,23.7742,25.4,Critical
35338,CA-2011-110786,2011-12-29,2/1/2012,Standard Class,AJ-10795,Anthony Johnson,Corporate,San Francisco,California,United States,94110,US,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,25.37,High
40110,CA-2012-127754,2012-07-26,31-07-2012,Standard Class,CK-12760,Cyma Kinney,Corporate,Glendale,Arizona,United States,85301,US,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,3,0.2,13.3176,25.36,Medium
40426,CA-2013-130911,2013-03-25,27-03-2013,Second Class,DC-12850,Dan Campbell,Consumer,Cleveland,Ohio,United States,44105,US,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176,25.35,Medium
